Id,name,followers,popularity,genres,chart_hits,top_chart
5llFZt5fDLqfBkKVuYqRly,Trinidad,29.0,5,[],,
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,1167036.0,62,"['country', 'country dawn', 'dance pop']",,
6Khbxrf3TKvQ5dUrfLoZUG,June,631.0,26,[],,
67lMlD2khKZ5KCZ9GavDUD,黃小柔,4.0,2,[],,
1Rzn39SGhRe4GSxnQxvU0S,Bitonel 4K,98.0,1,[],,
3DL5sFnWhRPkgLTmXAC792,Mg & La Jota,38.0,13,[],,
3jBRJTfZDu1pUmIqK6QSac,Nathy Boss,144.0,0,[],,
7cfwFGaIv3pm0cYa5nWgk3,Gizelle D'Cole,178.0,14,[],,
1IizlMVeXZBoBOvSFdEtPv,Gene October,53.0,5,[],,
1ES4Fgglz6Q2ySlPsCAcgZ,Eleuthero Pneuma,976.0,48,[],,
1EpP6PGFVKJW9gbcnDy8co,DJ Geeneus,9.0,2,[],,
2JYs0E9FCshAdzSH7ofXxu,I Solisti Di Varsavia,2.0,0,[],,
48AAcsCOmZzOSj3RW8Qtpc,Tragedy Khadafi,40833.0,44,"['boom bap', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'queens hip hop', 'underground rap']",,
4OPyXJpipCXYU7SMipiKst,Mayor Bone,256.0,9,[],,
3XFatrcJ1zXdwJXP3CrWle,Ice Billion Berg,24444.0,34,['miami hip hop'],,
7JxnnwPLTjVyHHruCMpcJQ,Bonkaz,29224.0,31,['uk hip hop'],,
5V7UK0mrGVXrv6dxSD7t6g,Peer,6.0,1,[],,
6N4VOBE2wNnRIINe3922Oc,Los Primos MX,378082.0,57,"['duranguense', 'musica mexicana', 'nueva musica mexicana']",,
4rM0wJSri0i6AsFDtmv6ld,Ngũ Cung,6002.0,11,"['mainland se asia metal', 'rock viet']",,
4QzBhVVkkMdusCTA4NYLRX,Jezreel Nery,697.0,4,[],,
4dpE5klTzjrLuXdF5XiOCF,Sabrina Berger,5736.0,14,['schlager'],,
2gyrzIEBDddx6GsW60DnW1,Denham Audio,5479.0,26,['breaks'],,
0A2KrxZn7MSTbEKxdEg41c,La Alemana,708.0,32,[],,
4i0XXbvGphPIf26Hj1cnI1,Omis,145.0,5,[],,
6DEfX2tZzx9iANmaErvLGf,Jan Johansson,50618.0,44,['swedish jazz'],,
544BIOtyO2iSBY3rjUxFxf,Starstylers,756.0,33,['bubblegum dance'],,
72cvaZv41zkv46l4WzAy5M,Schoblocher Barbara,15.0,19,[],,
4B50vTqGSOvIlh8axX4Snz,Logan Hyde,266.0,5,[],,
6D96m0U03CqX1KdjAwZjm6,Village,8622.0,45,"['future bass', 'indie electropop', 'neurostep', 'new french touch', 'vapor twitch']",,
17Qy17qVqgpCsYpihWFDps,Evgeny Margulis,9053.0,30,"['classic russian pop', 'classic russian rock', 'russian rock']",,
25DaK1XVBhiLliHNM1JcaO,Japanesse,2747.0,44,['panamanian pop'],,
1chOX7uWe9Co4lnYLrsRyn,Ferro,69.0,13,[],,
0OekZXcXeHwRQTUq5cPZiX,Joe Melson,3031.0,6,[],,
4UCclQB9uIxF9iiud2Sh9q,Jason,4243.0,32,[],,
61X4GmzElbs8yro7VuaVSD,Rosani Dj,57.0,24,[],,
3VxUqc3HTj5Bv2Xhu7zmS3,NSUT Que Tran,32.0,0,[],,
7AJtvuubhmPvmgol6YxZ2M,Erik OG,56.0,20,[],,
2ASyTeQe98f5E0KoU6x7lC,Roberto Pulido,35274.0,37,"['tejano', 'tex-mex']",,
1gEUqpyZO2YVXgi1NHYLvU,Wanda Procyshyn,12.0,0,[],,
0Zh3Hbkaa2mP11z0tpYryr,MC WL,57.0,7,[],,
4PwWDuBaJEmRwCBiMeXUsu,Villanova,6260.0,28,['rap cristiano'],,
2EMMTxoNd9GlcKFBkFSK1o,BIGPOM,53.0,17,[],,
3XiHPBUxqLdMnCvwMJzXFu,Dangeli,54.0,2,[],,
0YWK6gvpsBH8SVuBxIOKpt,DJ BASQUE,32.0,11,[],,
1oPJGO6fPEvZAHXu8FAwaQ,Yves Paquet,2.0,8,[],,
27BTw9mNOnPFtsieM54R1W,Frost,510.0,35,['slap house'],,
56GVkvzpWnMyAXnEcW7Aip,Chase,2371.0,27,['rap espanol'],,
4c96y4XNBYSUiPBUFDyugZ,Mutiny UK,466.0,15,[],,
4CM4zH3pJgzDPqfm6DLf15,Marc Talein,986.0,26,['deep groove house'],,
4DpQwUtMbnw1jVj8Luu32p,Dj Akrylik,402.0,32,[],,
4xaaDsUIk0DOdKfgIQTHv2,Trudy Erwin,42.0,11,[],,
7pBOITqchmeLdaWJyjAW0N,Alvita,4893.0,22,['dutch house'],,
4htvwXIUEsXDOiMDksM9gB,DJ FEIJÃO MPC,7.0,14,[],,
75QUgxuj2iUvMKPF9uE7ll,Hashu,1067.0,29,[],,
38Ge46KyPYGGh1Bv6KULSD,Safario,6194.0,31,['norwegian pop rap'],,
5LQxn2I2fubyPy4NHK3vM4,Aman Dhillon,22.0,0,[],,
0l24nFmcBKIYhbHUETkMwe,Lalas49Zone,43.0,0,[],,
2OU3WYEu1l3s9T5llBmC22,Eastern Eagle,459.0,10,['powwow'],,
0NbmaDRlIwkqfXziqAbCpk,Aurelio Gallardo,5696.0,37,"['flamenco urbano', 'pop flamenco']",,
5j5woz2m4ZA9BzME8vcbza,John Francis Wade,289.0,21,[],,
1fd3fmwlhrDl2U5wbbPQYN,Apashe,267850.0,60,['bass trap'],,
7yub1VHfd99wClNVrhJyIh,Yani,176.0,4,[],,
4vf3KI4FQmaxaXkl0frRaj,Tweny,80.0,24,[],,
3f5gO11gbpxXDddvWESMuk,ADZ,73.0,35,[],,
4LYcnfcpahv3PG6fQSJyAS,Sigmund Wilder,384.0,3,[],,
750G6QUe3qlaHB247wdGQB,maaraion,0.0,0,[],,
2tqStCJxHKhdaqu2bRCHV3,Smadar Akray,101.0,4,[],,
3mCXnYjXkvXDcUnuYsJgvy,Broc $Teezy,6939.0,23,"['dark trap', 'scream rap']",,
3aktPuJ4MrtBeOZmm98P3k,Dj Monsta,137.0,7,[],,
7yyIIRJV6dklQEvISTzRjE,Airto,3650.0,22,[],,
3INzF4H8sG23f6XkT3FOvp,Waster & Wilma,10.0,0,[],,
0Hc3OkQluLLaQgSAzU7BqN,Noisy,63.0,18,[],,
0BclsM5F4xzdKWrHUeLZIQ,Ramesh Narayan,16780.0,29,[],,
7bgXTZfbNxAt7V6oewQk5A,Melodos,4.0,0,[],,
6OOn7tedu5plMS1AhGi022,The California Jet Club,642.0,31,[],,
72JLdRjwZDwLpxfyXcssVC,다레기,1.0,0,[],,
1ZgWstqn9X5w1c63hOna7L,Vuk Mob,138143.0,43,['turbo folk'],,
0k7EH0XKXbqFV9y2mOZJPD,Dino d'Santiago,2.0,6,[],,
431sEh5BAOjeoeWF79Ri29,Big Zac,94.0,5,[],,
4ihTfE4MtCrKerRYHU7e4p,Tommy Tee,9162.0,34,"['norwegian hip hop', 'norwegian pop rap']",,
5lPrK3Zvh649QyEaz9XnUD,Jhonatan Bernal,0.0,0,[],,
2O42L8YkiSsSaNQPjaLWp6,Zurdo,5.0,7,[],,
5jaV4Wps8OCcZFPkJZn6FS,MC Brankinha,15.0,16,[],,
1mo4tDfAbYvXNylm8hExb7,MC Pessoa,11.0,0,[],,
08Q6N8Rq8iP7b8btKI1O3R,Hina,310.0,11,[],,
3RAHUYOIFxnJ5eIUhFKIp0,Khaos,362.0,5,[],,
6Bh8H0JrjEbTqwzupr19XR,Rolf Loevland,1.0,3,[],,
1zRqT3SJFq1Py0X6BiXMNp,La Corporacion,139.0,14,['electronica peruana'],,
5BFl4h5TXYSSJsCteTX3s1,Ramon Tapia,22198.0,39,"['belgian techno', 'tech house']",,
2b0i8CUS3idQCsVVX6SKXA,Few Nolder,2806.0,18,['lithuanian electronic'],,
0xD1RASjJGXnTh5NxdrKxF,TÂCHES,15700.0,42,['gauze pop'],,
0npWEJZZ5amenyDukW0gdN,Harry Digital,0.0,0,[],,
6kD993mKIytiN9sE6VyRfa,Kyjuan,263.0,45,[],,
0Xi7VW7uovpXAhjZZa3VuG,Yung Roy,1.0,0,[],,
0aiN5c9K6ccwkplT4KS1Co,Glass Figure,475.0,7,[],,
5X8dArTXkNGYKuq7M0Nkfo,Ragga,518.0,10,[],,
4OoZOJy4NqdVWG4CBOdrHY,LeNERD,91.0,2,['singaporean electronic'],,
40QJUfVX3fQYTxvI38PTnU,Boom Vibes Music,573.0,37,[],,
0LzKYyu8mwHXfMih4lnMXY,Pay,1238.0,23,['v-pop'],,
4jXfFzeP66Zy67HM2mvIIF,Bill Evans,566417.0,61,"['bebop', 'cool jazz', 'jazz', 'jazz fusion', 'jazz piano']",,
0gwiJpLyMIjGkWHmE3YQsh,Sunix Thakor,2755.0,37,[],,
63lwmEKC45hUFAJ1qJnIKq,Baga Chipz,227.0,10,[],,
4vqxLycZceNHeQxJounkEr,Shirley Zwerus,215.0,8,[],,
2HkNZQAOB2k6MJ7OiWXm4Y,Nick Double,1508.0,24,[],,
5mS7e9EfzvFZhGsq9kUNHt,Hector Gonz,5580.0,9,[],,
6fmRQ9jcKH0ZBdWYHP9FEI,Xir Gökdeniz,3366.0,4,['turkish hip hop'],,
0sqfioVq0W7KyfszjuiDMu,Peter Buck,915.0,13,[],,
3yJAOti0drHuHPGe2T8gUd,Lieuwe Roonder,21.0,13,[],,
6QBXN3vAlzmX5e6QQvkiVU,Mariama,9646.0,32,[],,
48jU8UzaU8XQG7Wv5oLIBj,Piotrek Cugowski,18.0,1,[],,
4MXonJ7O5ZQaR5JwAFFpS9,Dan Donovan Afrika,8.0,0,[],,
7CyfQkc3K2OAMgJkjjQGYl,Uki,3279.0,19,[],,
0Rd5mpn0dgnYj3amvWJcJT,Nirvana Savoury,18.0,0,[],,
2VPJsJwrPCP8kd5ZRlMfuy,Sharrie,28.0,18,[],,
40zyx4iztMjRbIIoI802r4,Felix of Stray Kids,25672.0,52,[],,
771qBvjnXOH9Azr6lKy6FB,Michael Sembello,68600.0,61,['hi-nrg'],,
1edINP67k9bWqRyndiXlZp,Frank Ekwa,912.0,27,[],,
0QIDBVhKyNWgBzJYyB1T6R,Sathish Babu,47.0,7,[],,
0cs87q4mrkIUnMqHVAf4eL,Ian Burdge,174.0,40,[],,
6nfN5B7Jmi853SHa9106Hz,Mickey Guyton,73718.0,49,"['black americana', 'contemporary country', 'country pop']",,
3ht5uO2ERsNt9m7JA3pP2H,Fargo Trance,3.0,10,[],,
0BXJMW4PTSQlHRj9w2X7JH,La Rondalla Venezolana,13555.0,29,"['classic venezuelan pop', 'musica llanera']",,
195wBoVV5j58vsy7r9hXDU,Willie Falcon,106.0,33,[],,
6XBe77lygQAmgBFb6MGzpD,Lomez Brown,30079.0,48,"['jawaiian', 'pacific islands pop']",,
74m7Uqm7SLxJaH7Qny3FUU,lowlife,6267.0,29,['russian emo rap'],,
36US1rQEk36gdf4ucz6wIz,Franz Schaffner,2.0,0,[],,
369910yZqohW1Nm5TB7SxN,JerriousB,2.0,4,[],,
4TggwSG7iuOSqWGjaTRKdv,Jason Pennock,15.0,25,[],,
5BeQ7G3Vel1WQl2BCp21qi,Bercocets,111.0,0,[],,
4FRXEcXo73XkVHx8HTUwgW,Global Public School Chorus Group,7.0,2,[],,
7AEPFGsBBHqMtHGiYDFVQy,Hannah Trigwell,38808.0,46,"['acoustic cover', 'channel pop', 'viral pop']",,
5DKgtZ8ZGBwQCAKFsU9qah,Bipres Khesari,0.0,0,[],,
0UJGBMWuG3d1ACpzVfvD0k,Crooks,7714.0,47,['dutch hip hop'],,
19umloSECHCuqkmkkT79nQ,Lil E,133.0,2,[],,
1VT4Gqc5YCbYrgAtN6R1n9,Kimpasso,32.0,1,[],,
3ZeU30PhqVBalNYg2SFNZN,Fletcher Henderson & His Orchestra,7755.0,26,"['big band', ""man's orchestra"", 'stride', 'swing', 'vintage jazz']",,
69ZlghR0y4JIzvlUbLMTu7,Annalisa Stroppa,68.0,5,['italian mezzo-soprano'],,
5HYBkY015r1fESq6P9F0yb,Ahmed Faransa,7.0,1,[],,
07fAoxOHkr3xs6xOuHgKB1,Rage,2.0,18,[],,
6yZDDRtBhIh8FfGwGaWXCA,ANBA,4051.0,31,['chinese r&b'],,
2AGumVLrXJSKuVQuAKEzYz,Phaera,3136.0,31,['speedrun'],,
6dx0nnub694gK6scPI6u3C,Thom Artway,4368.0,23,['czech pop'],,
2xmzOWZeQCDksIQcLcnRrT,Enrique Granados,15735.0,38,"['early modern classical', 'post-romantic era']",,
367pqDCANXTc6mozb3ifMY,Rawbird,3.0,0,[],,
1zAmhEK0OZp1fETu3bGQeZ,Radia Manel,4931.0,15,['musique mariage algerien'],,
6WqYicac2qeIfgsNv6nizM,이하늘,6.0,4,[],,
0NfT8be3x0yENO40USUvTg,REZZO,158.0,4,[],,
2xUbh0itGsZSga3H8FugE4,Francis M.,2071.0,40,[],,
49ljWCSPNM8rwB1D5ikt8j,Damien Guillon,754.0,25,['classical countertenor'],,
0Ejh4NL9X1xNFKupOlcMNJ,LITHIUM HOMME,3.0,3,[],,
0ddmqYVBwjzE2IC1974ijo,Jacin Trill,1.0,0,[],,
2xAC4Hye0EsO9v3bUa0gB6,Blake Straus,7.0,3,[],,
2CundIgwmSUMyFwNKvN3tb,Guarionex González,0.0,0,[],,
4PNbrZachR6gIjVxw7CKNM,Ruidahh,34.0,1,[],,
1HnX82fJQuTTF34wrYn2Zq,Vee Mampeezy,6868.0,30,"['azontobeats', 'botswana pop']",,
5AK2gJtEA2SWI9lBywSZjN,Trap Beckham,15063.0,40,['florida rap'],,
6JZmKlOhctibIUh4Gb0Buh,Future Freakz,2.0,0,[],,
6iafw78H5Gclh766VYLCkq,Med Scot,1.0,0,[],,
37lWhP4Hjuy1M30QaG06KA,Luca Noise,4118.0,44,[],,
7dCeHFqROnBJFZwRfp8B3Z,Brianna Perry,13036.0,8,"['hip pop', 'miami hip hop']",,
1aX2KW8DGkWYfZlGiaLdbH,M$TRYO,2762.0,38,['pinoy trap'],,
6WSo6AwlHC3XNvqlG2PfG0,古舘伊知郎,62.0,2,[],,
7p0BlEIc8u88hMrzTfWQhi,Mozambo,7131.0,37,"['deep tropical house', 'new french touch']",,
3IeWpEkJNQTb3STV2VHchT,Guigo,679.0,17,[],,
5zUTRsYZG0Xmzd3ELHFzuO,Crystal Torres,9.0,20,[],,
24gVK17W42eK5U7tQNUUsT,ANAM Musicians,4.0,1,[],,
4C5hsr0c5CZVkKDNCslqJN,bahar,2.0,0,[],,
6Xx4afrFly7ljWMyqVoZkj,E11EVN,67.0,25,[],,
6Ge6o2efdvtTX0Pps9S43E,Ghazi Alhabsyi,7.0,39,[],,
43zHeHbgrCy9QO4b5Lysbj,Svenstrup & Vendelbow,0.0,0,[],,
4g2G0A6xz7eiVdZQ8t04zE,Jawa,213.0,1,[],,
03QmZh3aiVKcuy90Fhy0J7,Daddylynx,711.0,2,[],,
4BYn8aKDAf0keMvw8k28Kb,Ariel Kelly,105180.0,36,"['latin christian', 'rap cristiano']",,
2Zra57qhs4RJW6kBMh3ztt,Bomyarb,0.0,14,[],,
4uJc9h0Vv6tBHzG7ItggmL,No Sleep,18.0,13,[],,
6xCpROdQDyjULgekyUtW3u,Re:Locate,4685.0,25,"['dutch trance', 'trance', 'uplifting trance']",,
5AstRmUcRV2o3jrYIj6cNT,Ewa Ekwa,209.0,6,[],,
6EiRpHojh9VZ8KSwLRZ9FK,Les Petits Frères de l'Océan Indien,18.0,0,[],,
05rgB31Fc3cUiLSqVi9ZDn,RaOol,573.0,11,[],,
22sLqzalP9nWSfVtVxtJ5k,Die Arkitekt,1974.0,24,[],,
4H8KTCmRmIJdx47wi5DsWp,Staygold,5.0,3,[],,
3XmW6oWp6E0HjSma5VR8ZQ,Yomil El Magnate,1678.0,3,['dembow'],,
7Ck9ZyYvzMnaBQ76ZrSJFI,Ohboyprince,5333.0,30,['viral trap'],,
5rrmaoBXZ7Jcs4Qb77j0YA,Djavan,2250043.0,65,"['bossa nova', 'mpb', 'musica alagoana']",,
0vScT8fvEQDjxlVDL840S8,JS,1952.0,34,[],,
1ssHZfyjdFYWwWjebQoXeV,Doğa,380.0,35,[],,
4ueh4hmRvt62k4BgP8dIS0,Adèle Castillon,10133.0,43,[],,
5L6tkH3jDmFBX9dYdFFQXy,NVDES,23710.0,40,['indie poptimism'],,
0Q865uvZV8PDpPEl2EVYHM,Jens Knossalla,282.0,22,[],,
0L2KwWWDMeKwkYDlGWJw0B,E. Gayathri,22426.0,19,"['carnatic', 'carnatic instrumental', 'indian classical', 'veena']",,
3L5mu2H6dqxNDcNJSDVM2o,Thales Play,217.0,2,[],,
2VTW0SuZdDkp9z7B2yPrVT,陈伯豪,2.0,0,[],,
7s7T84RZBWITNmx48w1PqK,The Horn Dogs,4.0,3,[],,
1vK1efNw51vYvtPEkOnKlZ,Boh Runga,542.0,6,['deep indie singer-songwriter'],,
2kTb8aNeiYJt6qAOG4JsrF,ELE,9815.0,48,[],,
4225vUKDHwHhcYY9IRWwX0,Nancy Amancio,500904.0,56,"['latin christian', 'latin worship']",,
15PcygUDr0j5LvDA23i5BG,Cam Wallace,2632.0,33,[],,
4CLwAwahulfRyaz47PyGCF,Man-Ro,7.0,0,[],,
0HP1KvUGODkg4yFRMNVQlD,Kimparkchella,192.0,1,[],,
6aJAd8zM1s3Slw64KfsmaF,S.P.Y,58727.0,47,"['brazilian dnb', 'drum and bass', 'jump up', 'jungle', 'liquid funk', 'uk dnb']",,
4eFI9mainaxoRZhJgVdZBd,Katrine Billing,0.0,0,[],,
3jYC2grTrQduj8vBOdE0KR,Hafız Burhan,6380.0,17,"['turk sanat muzigi', 'turkish classical']",,
0zUt9PboFsELRcvO7UWarr,Seth Schwarz,8859.0,33,['german house'],,
5rXEwG3QGMnhy4VjHhGGg7,Luister Lo Hace,14.0,9,[],,
1CYOP1c5fDlT3jFhEuMikF,The Conglomerate,500.0,20,[],,
5qHEwTiqbv8Hqt8cO5Q4Al,Calibe,358.0,1,['deep ragga'],,
170XUR6FDHTHYBLnky8xOJ,Silver City,458.0,7,['balearic'],,
7nXjXgAlUSI2EIqwmgX1jL,Żaru,10.0,3,[],,
5QsdUm4JfKqNnFEplkhV1i,Xduppy,52.0,30,[],,
1ugK8Asl9rFTv6ehF9puwv,Fandroid!,125419.0,44,"['antiviral pop', 'fnaf', 'otacore', 'undertale']",,
2eDKZplak50yjyMm6Lwutm,DAB,0.0,0,[],,
3QOFcDxwHStHmNIwN2VCOe,Joice & Yamil,0.0,0,[],,
6w3OAmGxtXCIt0bwyCupfQ,Jens Bergmark,20.0,10,[],,
5AOS8bDPCHJnwWM6oohkYh,Fifty,95.0,2,['egyptian hip hop'],,
4j4l5y862CZaGzpPt7ZJR2,Stanislav Hložek,3088.0,39,['classic czech pop'],,
2EpNoRX4BAf6S1wuQoXoUK,EmCee,334.0,12,[],,
0TmHDyCgMuJW5dGE8GulW1,ЧЧП,9.0,2,[],,
67W4BsikMwoqxyRdiAAbrk,Los Capitanes,10.0,25,[],,
5gz3bqZRtcp0ywe0VvfFAb,Deb Lima,11447.0,31,[],,
6mevg4JbwSbo65WeTOKC65,Kaya van den Bosch,28.0,3,[],,
7joSp34QLcq2m7UkVklQ7k,Los Coketos,23.0,5,[],,
7nc9nygj2j0PeSsgR6GaBe,Fransisco,36.0,2,[],,
6iwCKTX2MTzeKZ5B6NtD5S,KD Blockmoney,16.0,3,[],,
4hpBGJOuoxk3ePwhtlrkWh,Palast Orchester,2146.0,44,[],,
3H26uhHwz4wT3TqRqEiYp9,Jazzbox,240.0,6,[],,
1gw4c7KZdLBYttzvhTge1b,Mc Kirika,7.0,7,[],,
4QzfDjIUDTpSZ2JCNocjMv,Pascal Herold,0.0,4,[],,
7dBSBmbFxPIPQVT0VI2Dup,Prince Kojo,18.0,8,[],,
4LuEEQLErHvNdZDxEWf6W1,Emily Hearn,14131.0,32,"['acoustic pop', 'indiecoustica']",,
3u0ttnd7W8w55ifySJo9sh,Perea,139.0,35,[],,
3isiHyNm2LmyDBQcTWFu3V,Honor,2304.0,24,[],,
6O2VM2aM7KwyDIJ4VvAbYx,Dagames,455174.0,57,"['antiviral pop', 'fnaf', 'otacore', 'speedrun', 'undertale']",,
751roje4uOvxS7bmamNmOv,Şenk,58.0,1,[],,
185kmdtr8oX8JDTIfqGv5K,Bryan Tyree Henry,34.0,30,[],,
0JZLwZIha60IjIpPsDlpVH,ZAR MUSIQ,0.0,2,[],,
0vwU0F5pTEFlcpz2hFqcEF,Simon K. King,413.0,32,[],,
2iWQSl97X1ZjKONITYCJLU,Gaurav Chaudhary,63.0,2,[],,
1IEICAjQ2utMbLHi7zoc5f,John Stewart,6646.0,31,['country rock'],,
0wjEETg3TjXqmge0JpbOHP,Hungry,940.0,15,['bc underground hip hop'],,
13jGZidP6rRBpqAQUTZLhL,El Bles,670.0,26,[],,
2yAbebpFzH9GhCLeCwKwtN,Hector Zeoli,85.0,39,[],,
6DYd3WJVAzZ2RPz4pCAI3a,Pankov,5.0,0,[],,
6j2jNfBHrKyq8ze6TZMn4F,Rick,91.0,32,['pagode novo'],,
5ALlrro5F7S8NXrYHmlM4V,MrSanchez,1609.0,0,[],,
7uZe9PKEDBcgMePywrHt8d,Carlos Franzetti,581.0,9,[],,
3r1LTzkmc3M0j656oGQiUt,LMZ,214.0,5,[],,
1VtxfxxhrAloLeDH1rOabp,Capella De La Torre,1882.0,25,"['barockinterpreten', 'early music ensemble']",,
0Z7iDKI89ZtWH3cP6mvIdO,RIOSKE,216.0,18,[],,
2K7DfX4ksuVCOPok7720Kz,Ester Pavlu,5.0,3,[],,
3lyO0ckTcHudVm1wkTDb9h,Pappaisjappa,3292.0,41,[],,
4H1RofGhPcfxQRRON8Qynm,Лера Калужська,0.0,0,[],,
3zDTRvqzOzhaQ3J9LUnWgG,Bijender Chauhan,138.0,19,['bhajan'],,
7jIKFfmjeRBhF8UAcRKPOS,Ahmed Chiba,88.0,8,[],,
4opc54GrmiQpxDA7asQIlO,Cappagli,96.0,28,[],,
7caCvnanZCHvcoPslDOGkW,Amelia Cuni,1487.0,13,"['dhrupad', 'hindustani classical']",,
6JHYuww5FozSW1XFIeqmb7,DC2Trill,72.0,25,[],,
5A9EKXlRWpIIgu98mvpPCv,馬毓芬,71.0,25,['xinyao'],,
7B6snlfpfMKPul0nyep8aZ,Helmut Walcha,4293.0,23,['classical organ'],,
5Rhl8zLa50wSkZFsgNjqTs,Super Rufus,14.0,3,[],,
0vsCl5s3Exw6xxPyNf5NKH,Prince M.,4.0,0,[],,
6PRL028ideVvjkIV9f8W3y,Erf zu dem Beat,18.0,3,[],,
2sSeIHqgpFdFg83U8kYnHY,Isabela Souza,135542.0,43,['latin viral pop'],,
1ZEbAbWGFDFDHUnzMngwBH,Yosuke Yamashita,3436.0,13,"['classic japanese jazz', 'japanese jazz']",,
0IagA26bbaJ5bu6oosjhZS,Tyron,168.0,10,[],,
2Se9PDvg33BU6293vybNHc,Maurício & Eduardo,22794.0,52,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",,
77TnK6x2UOVIrRI6g3KSjR,Mc Lukão,12.0,2,[],,
4lmGcsFZjVqnJfv4KV8QVY,Nikos Halkousis,1359.0,31,[],,
695u5L0QBzr67eT3doYJY8,lostcut,1.0,0,[],,
5Ipr97f9rvew0mqWpkJISm,Joshua Ranz,43.0,4,[],,
5nAv9Qi4PmiypWSStDU3di,Todd Wright,176.0,3,[],,
1ckSSAWJq2aKaxAaZVIxkJ,Roberto Jr,454.0,6,['carimbo'],,
23FX7Fux7oCgqgp40sQwTm,Symple_siya,3.0,19,[],,
5sk8heTyn748Vt4DzRyTtA,Blakanca,0.0,0,[],,
6VSfljrQVN2y8Nd6wLXKIT,Judit Fehér,0.0,0,[],,
041Zr9aInvpJKdEpRg7a0V,CLO,2.0,0,[],,
5IugpHKzsSOz4tdVWIMsew,Morten Nielsen,14.0,0,[],,
5zZ8N8rCqpVcWr5Gy8ryvF,Cora Marie,3838.0,9,['south african country'],,
30SgjA51UvmwKLECQ8NI3P,Nay,5.0,1,[],,
0DeUWbY9hz9wLed97pmDpW,Nora Gonzalez,1.0,0,[],,
2yREIUxU5cm1vxIkeo6heQ,Mc Don Juan,0.0,0,[],,
0U94USaO85YVlJGA5pQZrE,Aulikki Rautawaara,22.0,0,[],,
2pDr6Jn1rMA8MwAVJoLfc2,Baloblock,552.0,30,[],,
0LnsPygP8HtSRQcdgUJsaG,Darren Price,457.0,9,[],,
06gUFRsOwPR7VMnKYRscvx,Bin Bank Black,5.0,0,[],,
2D9dfjkuJbScW3tI3lfs5l,Annie Mackin,9.0,0,[],,
1J2WEOTUTL7F0jfk4oRcif,Djamila Rziwia,55.0,8,[],,
1YC5qgr5auMe2HyGmKc6HG,Allegra,610.0,20,[],,
3UPUHwc1hECZMZpfUte15R,Joey Huang,1177.0,15,['taiwan hip hop'],,
6uUCpjnHjPHDHu2xz0lJKa,Setak,1.0,0,[],,
6n8saLAn7v5Yt0Z4n2aRUG,Phase 2,368.0,16,['jazzy dnb'],,
1RTGB999mxw0o1eJZB1NHC,Alexander Armstrong,3009.0,23,[],,
3MmS0DzJEXTFR8b0NFtTmj,Luca Zucchi,7.0,3,[],,
6a8v4haj3oDEJiDMVrAJAn,"Darryl ""DMC"" McDaniels",658.0,27,[],,
2tLjlPQQuGme6g6eB2RLMH,Roel Vanderstukken,100.0,1,[],,
5eOLqPhB4hxGgzw0dF0THm,Lamajic,3.0,2,[],,
0r0VOwBJhzHgZRFz7T5f93,MARRE,27.0,0,[],,
0yZqTQF0ULKX2gFE6fBHXZ,Killa P,8865.0,38,['grime'],,
25hooi5D8csmva3QFQjFI6,El Attar,3.0,0,[],,
1MMEHyxVfd0Pv4PEHynX9k,Faze Action,7549.0,29,"['balearic', 'brit funk', 'nu disco']",,
2TGLztpZSPXjDHolVVe3Ni,Sonja Kimmons,5.0,7,[],,
5cmjH38OVmVl3unzNaQqyU,Draft Beer,2.0,15,[],,
0kuJvSWvqLidbIjQaJh8DA,Malvi Sundaresan,709.0,40,['kollywood'],,
2SL38clVTjxSDZgYab0VK4,Pradeep Panchal,96.0,25,[],,
2BzMPvUbX6ac4AFeJc8R7O,蔡岳辰,1.0,2,[],,
2jLE4BoXHriQ96JagEtiDP,Lauren Bennett,4936.0,60,[],,
1IolYZJ7yk6zq7RfEXjnGF,Mc Daninho,47711.0,27,['brega funk'],,
6xJ6IPEe9P5D7K6ZyFnpe9,Dj Flow,1.0,3,[],,
3eGOrawJUSt0rdW3ifPeNG,Sultana Nooran,191.0,18,[],,
33BuVq0VhpSmZJRb2N2pWv,DJ Pirate,0.0,0,[],,
3rdJzv6dTsgv0xpVS8qS7R,Mirza Deluxe,2.0,2,[],,
4wPR8PhvdOB0vksHMUWDZY,Trikk,14685.0,25,"['deep techno', 'portuguese techno']",,
1Spwv79xm6xMiD6Z9DV9m8,Liepa Mondeikaite,317.0,4,[],,
2HOUiJNxGAiWdnVENQ9I84,Mouche,54.0,7,[],,
2yf5bDosXW9OXQAlTVIXNr,MC Leozinho,138330.0,40,"['axe', 'funk carioca', 'funk das antigas', 'funk melody', 'funk ostentacao', 'pagode']",,
6x2fPAca3ZccbT6YTLB27x,Alex Mouth,5.0,3,[],,
6ShhbXRNiFE4ED8FJsTzaj,Tyler Ømari,46.0,1,[],,
2AaQ1pXbrLwgl63JOj62sD,Gentech,1239.0,4,[],,
5wGi6JhyRwbY1OEQmfxwzx,Peter Hinnen,1361.0,22,"['classic schlager', 'vintage schlager', 'volksmusik']",,
62PWyP6SXsbMqcKKPpL61g,Cool D,226.0,14,['estonian hip hop'],,
