,id,name,followers,popularity,genres,chart_hits,top_chart
45671,7nwrblOf59ulOiB6djwPVh,Dianne Reeves,71667.0,44,"['contemporary vocal jazz', 'vocal jazz']","['ee (1)', 'gr (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'pl (1)']",ee
45672,5tgFUVWQA7u6tF7Ut79Mge,Toploud,121.0,29,[],,
45673,6OMvIPtR1Psr3wswUtcZHu,Johannette Zomer,333.0,24,['classical soprano'],,
45674,7dAqTVhpTTakq1rrJrzagN,Skliros,139.0,20,['greek drill'],,
45675,6YMkAGgh3EqF0YMUj6mJc6,MellowBite,20361.0,32,"['russian hip hop', 'russian trap']",,
45676,5PTf3CTYbKbzH785tmu3WK,Massi Nada Mas,1768.0,21,[],,
45677,5eJtlvB9Qga52zsu4GzDNA,Alex Gargola,174.0,42,[],,
45678,7c7ZeiPKWHf2E1rsf1P4VF,Medina,231892.0,54,['danish pop'],['dk (19)'],dk
45679,6NF9Oa4ThQWCj6mogFSrVD,W/N,351362.0,51,"['indie viet', 'v-pop']",['vn (8)'],vn
45680,7fDLDq2weBagiAFD2j17Al,Sadat X,53040.0,43,"['alternative hip hop', 'boom bap', 'bronx hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'turntablism']",,
45681,6Si6fslrH2xSORoY5TclT5,RIKA,21611.0,44,['uk pop'],,
45682,6lU2Le0VfhyLnb8x0bOqil,Markus Homm,10916.0,32,"['minimal tech house', 'rominimal']",,
45683,6IVCk7qklx0tv5wtr4VSPc,Gotch,15023.0,27,['city pop'],,
45684,6I99Qbl0RcUqnSxDYw9T7A,Heviteemu,989.0,33,"['finnish dance pop', 'finnish pop']",['fi (3)'],fi
45685,5ed6V9Y0zJ86tgeKvgDRKo,Heinek'n,381.0,25,[],,
45686,4FTFlQC5nmDiOgU1hcMfaI,Roger & Gustavo,11040.0,41,['sertanejo pop'],['br (2)'],br
45687,22y1A8uijPBYxDPOrMWZPb,A & Z,3644.0,25,"['progressive uplifting trance', 'uplifting trance']",,
45688,7KyaSSJ8uTv7Unev4z2Qc7,Kelly Chen,131474.0,46,"['c-pop', 'cantopop', 'classic cantopop']",['hk (2)'],hk
45689,7dG3aAHAFVHMyQo9meGLwb,Papi Trujillo,39062.0,38,['urbano espanol'],,
45690,6bTYG6GepzhsmJsbYv9DCI,Jaya Kishori,43047.0,44,[],,
45691,1zPQrFtF93xibAcM35FYvl,Bruno Nicolai,8866.0,32,"['classic soundtrack', 'vintage italian soundtrack']",,
45692,6lFrRAoT64zvrLiL1edMhk,Averagekidluke,2090.0,45,[],['fi (1)'],fi
45693,3PbxfXGwcCLn85zVQK1ulo,Nic Sarno,877.0,57,[],,
45694,3fpp6yYqQevscivKbtpgPF,Ivory Scott,31.0,36,[],,
45695,7sgWBYtJpblXpJl2lU5WVs,Electric Guest,329301.0,55,"['alternative dance', 'indie rock', 'indietronica', 'la indie', 'modern rock', 'shimmer pop', 'vapor soul']",,
45696,5dmuBOlipco9YnYwCbN5PW,MGM Studio Chorus,1706.0,31,[],,
45697,60JjUCBeLsuJ95WFvqFiFz,Dante Bowe,151639.0,60,['ccm'],,
45698,4PchTbUVHVpAsqAd3970dJ,Ori Shochat,3175.0,32,['israeli hip hop'],,
45699,7s4NiavZ071gzNghPJVmUu,Marek Ztraceny,183057.0,48,"['czech pop', 'czech pop rock']",['cz (8)'],cz
45700,4Ao70XMSvFDQzVSLbFM5E7,Horoshiyagni,6740.0,41,['russian hyperpop'],,
45701,7ceUfdWq2t5nbatS6ollHh,Paul Anka,573211.0,60,"['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']","['dk (1)', 'fr (1)']",dk
45702,6IxHiZKJFcPANOGrK0JQJh,The Inner Kids,68.0,47,[],,
45703,6388aDqfUD73rIX2ThecHI,ZID,3473.0,29,['mundart'],,
45704,7hbhhKxV5iT4C9kQMEW507,DJ Class,1969.0,29,"['bmore', 'pop rap']",,
45705,7fhK7EsjjzfFurFz8FAlDe,Dj Leo Lg,25649.0,52,"['funk bh', 'funk mtg']",,
45706,0tcAr5iQkX49C7AjuhAtC2,Mugison,13667.0,30,"['icelandic folk', 'icelandic indie', 'icelandic pop', 'icelandic rock', 'icelandic singer-songwriter']",['is (1)'],is
45707,5FsMBpsPFTzURDjb2T3ane,Leeraon,1533.0,39,[],,
45708,7wne8sUhTAJdIsnuO4GjnR,Richard Durand,44886.0,46,"['dutch trance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",,
45709,7G8jUNhcaie5DslhcoCB9w,Carla Wehbe,4338.0,37,['australian pop'],,
45710,3lj7jldByrrpUgW5Je8o1p,Amy Millan,5258.0,39,"['canadian indie', 'toronto indie']",,
45711,3dfQn1ijJNptfREJB2rRd2,Artificial Intelligence,22672.0,35,"['deep dnb', 'drum and bass', 'drumfunk', 'jump up', 'liquid funk', 'uk dnb']",,
45712,2PCrvJNRI8qGLtz9QwL7fq,Slatt Zy,49272.0,46,['tennessee hip hop'],,
45713,7jAeRfT8LYCxydM2Y1Egvn,Marc Ribot,33199.0,35,"['experimental guitar', 'free improvisation', 'tzadik']",,
45714,7gLN5VRzcePpOGbkVS2wHK,Domnul Udo,9228.0,22,['romanian trap'],,
45715,5r1aidBjuLfrJ68JQAPEBm,NeoTune!,1441.0,35,[],,
45716,5gVozagAcRKYCeAVnlC3Nk,Vilen,204447.0,61,"['desi hip hop', 'desi pop', 'modern bollywood']",['in (2)'],in
45717,7uEVFQlqTMyeaF9BdcwEuh,WHO SHE,59.0,35,[],,
45718,7nFWWb167KxqVj9AnWUNGB,Carlos Ann,9465.0,27,[],,
45719,7yip7koKz1Y1oZ8EY7oX54,Bass Prototype,619.0,35,['hardstyle'],,
45720,6x87eYql5aUn7gBRe1KEKb,Chapa C,94149.0,46,"['latin hip hop', 'reggaeton']",['py (2)'],py
45721,7rz6ZZErn5YFDteXKhyf3g,Disiz,253469.0,62,"['french hip hop', 'pop urbaine', 'rap conscient']","['be (1)', 'fr (8)', 'lu (1)', 'ma (1)', 'ch (1)']",fr
45722,3xx17YXYvPl9PBx6Jzalk4,Shelby Lynne,45405.0,45,"['folk', 'lilith', 'new wave pop', 'singer-songwriter', 'vocal jazz']",,
45723,3W26F0SEzxFNl1S407ruA4,Dash Uciha,22631.0,28,['indonesian pop rock'],['id (1)'],id
45724,4j52sdXcMG3iMbXzTbQQ0q,Forever Tel Aviv,825.0,43,[],,
45725,7hj7ffJe6UkF1gsMpuweSI,Yungeen Ace,1037700.0,59,"['florida rap', 'melodic rap', 'trap']",,
45726,7kRrkUEPgO3TRfAi7Gsw2i,Reyanna Maria,21138.0,51,[],,
45727,5rr10EOtaUuSweZd0ZlOtq,Penga' Per,1890.0,32,['swedish hip hop'],,
45728,6KVYyAtFWiPTpBcNKRM5ER,LUSTBASS,7174.0,31,[],,
45729,66NmU5epI0ONGmdCRbLpmW,Feby Putri,1126780.0,65,['indonesian pop'],"['id (3)', 'my (1)']",id
45730,5LW2pg8HOQID5bOwa24e2m,Sara Reljic,558.0,21,[],,
45731,7G9dCn1mqomAa0ucJoBm6J,Rayvanny,245031.0,54,"['azontobeats', 'bongo flava', 'tanzanian hip hop', 'tanzanian pop']",,
45732,7kIugQ8wJXbh4k72hgMuyK,Nia Pearl,9230.0,38,['amapiano'],,
45733,46Zoyg3iQOtzKg6Kw7bOvQ,Cilla Dagan,2552.0,25,['classic israeli pop'],,
45734,64kTOhjZiSoDFO0nnBukcP,Samir Bazzi,461.0,24,[],,
45735,4cXlBY7G6rBMggpdYOeWgd,Veronica Berti,194.0,29,[],,
45736,3rub7lLUvbGpHs6s1uXMty,Ivans Baigais,288.0,29,['latvian hip hop'],,
45737,6waWgmPILhG345nVwJfb4N,Mostafa Elgen,203.0,32,[],,
45738,70napPWBnaiRereRVDhyB1,Sanjeev Abhyankar,31149.0,32,"['bhajan', 'hindustani classical', 'hindustani vocal', 'indian classical', 'khayal']",,
45739,3cy473zaKsJ7eo6l3t8SKd,Pawandeep Rajan,100509.0,41,['pahadi pop'],,
45740,5ybthCcxHUMyDVcJEGVD0f,Goretex,3145.0,26,[],,
45741,6cUTkFvlPW27lYc3qcoOgy,Baviera,5213.0,52,['pop rap brasileiro'],,
45742,7xPDTxQrpZPvvI0LzuO73p,Nviiri The Storyteller,57353.0,39,['gengetone'],,
45743,7h79JnwJEjrnCCyGrxTdZM,Sumit Goswami,331275.0,50,"['desi pop', 'haryanvi pop']",['in (1)'],in
45744,5tkbYopseV4clQ9rtCwVzB,Yang Hee-eun,8.0,21,[],,
45745,6u17YlWtW4oqFF5Hn9UU79,"Harry Connick, Jr.",462342.0,51,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']","['au (1)', 'ee (1)', 'gr (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'nz (1)', 'pl (1)', 'sk (1)']",au
45746,6VLldomvrVfwjvfLdFDq0o,Yofrangel,11463.0,36,['dembow'],,
45747,704gz1q9ieRxZfTkhPlZGG,BIM,63232.0,51,"['j-rap', 'japanese chill rap', 'japanese r&b']",,
45748,5sfTNFfTkPTGl3ddiEPu2d,Maqlao,247.0,32,[],,
45749,7kKKMBmEtyQcPb9idicNr7,L.E.J,310047.0,47,['variete francaise'],"['fr (4)', 'es (1)', 'uy (1)']",fr
45750,75WZkrk4r7ZDkXTOMT8l0M,Mac Maya,122.0,26,[],,
45751,7zJlKmeDV4KKcNPq8azdve,LYAM,1735.0,27,['experimental hip hop'],,
45752,7tGP2lCt2Xkoc3BCN13NWU,MR.BLACK,18129.0,43,"['big room', 'sky room']",['hu (1)'],hu
45753,7kMmIuIMrfztBnJn5HZuob,Audiosonik,403.0,45,[],,
45754,7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,7536034.0,80,"['k-pop', 'k-pop boy group']","['hk (9)', 'id (15)', 'jp (15)', 'my (31)', 'ph (23)', 'sa (2)', 'sg (25)', 'kr (27)', 'tw (20)', 'th (13)', 'ae (3)', 'vn (10)']",my
45755,7DOEP1qmutlPG9vknAIsNS,pandora producciones,176.0,41,[],,
45756,793QToVJnVh8Op8YSqJsSm,LIZ,13203.0,37,"['frauenrap', 'german hip hop']",,
45757,6CjCHE6VinM7ICOhbjp2PM,Murzyn,82.0,23,[],,
45758,31t9hT68QYCDPWkkUVrQjY,Bravo the Bagchaser,64572.0,52,"['cali rap', 'viral rap']",,
45759,6DnzFNPzLIlU8QpUK5jXfK,Askery,1186.0,26,['sky room'],,
45760,6yav7YvxQmmD408mOoncXh,Ya Kid K,1013.0,31,[],,
45761,6wR3Uihi08MTiX5QGK5d7k,Capitan Aloo,607.0,39,[],,
45762,7E2bZELNidSLV2Fm7nJhYn,Shakhov,68.0,24,[],,
45763,29AkdqYN3ouWu4qX1qzdFf,Official Bhagat,108.0,23,[],,
45764,5IRw6qWz0NFImXO3hNOyai,Digitonal,3047.0,23,"['ambient idm', 'deep idm']",,
45765,47KnE0qgtf9lovP4xyA2Np,Macumba,365.0,22,[],,
45766,3wvHOKj1SHKL28TCoGatJT,MIYA,41317.0,45,"['francoton', 'rap belge']",,
45767,3xByNj8XW17oW0wsJhgzYL,Slaves,184734.0,50,"['kent indie', 'modern alternative rock', 'modern rock']",,
45768,7pCfNMcSlUWQgBXbyoEcyO,Solomon Grey,22990.0,42,[],,
45769,2tx3YCpd2RHR1ZSU101zFB,Vau Boy,3155.0,31,[],,
45770,7B2edU3Q7btJoNsoHCNohM,Laura Marling,465009.0,56,"['art pop', 'british folk', 'british singer-songwriter', 'chamber pop', 'indie folk', 'indie pop', 'singer-songwriter', 'stomp and holler']",,
45771,4LwtgBxKUoIWPWOCdOA9yu,Bikie,16.0,21,[],,
45772,5W2MieRwiSaXrXWUglP2yR,Jota,1093.0,31,[],,
45773,4Wk8B4yfOs4c4kU9BphaeP,Jabbar Hakeem,3704.0,34,['deep underground hip hop'],,
45774,75RLThQWzIgIM7Jtp6KZic,$atori Zoom,72396.0,58,"['aesthetic rap', 'meme rap', 'viral rap']",,
45775,68U4g8zlDQhNYaf5e3Rlit,R. Orth,6.0,23,[],,
45776,6kIgB5cLdAQ1ctIgs9lrkS,Shaun Reynolds,11110.0,36,['viral pop'],"['us (1)', 'be (1)', 'dk (1)', 'fr (1)', 'it (1)', 'my (1)', 'mx (1)', 'nl (1)', 'no (1)', 'pl (1)', 'sg (1)', 'es (1)', 'se (1)', 'ch (1)']",us
45777,1DqIjbprv5FKd6RHRkWAkQ,JR,135.0,23,[],,
45778,6VUXAyGbbwlFonTQwMPWmn,Tre Sera,1703.0,22,[],,
45779,71XLUyC3Dg1SGgIS6RKjqt,Renaldy Prasetya,9.0,34,[],,
45780,4GJyEMb2MScDnZzr2Mnd7F,SOSO,268.0,21,[],,
45781,2ilKKSEn9ukWxzYPeMdwta,Coral Resgate,161087.0,36,"['brazilian gospel', 'coral gospel', 'louvor']",,
45782,5MlLYHSvLmJ2XbtkchWCZT,Menil Velioski,3101.0,29,['bosnian pop'],,
45783,7hD6dkjWHapWVwkI6bjDFo,Ran Danker,59857.0,47,"['festigal', 'israeli pop']",['il (3)'],il
45784,4tnyxnjCVBlkqaefQ6fgbv,Anjali Raghav,1791.0,35,[],,
45785,7sJzR6n8Buyv45FKrLvZIS,May J.,211652.0,39,"['j-idol', 'j-pop', 'japanese r&b']",,
45786,3WJGBqi2Rc80rqD3nZXVyj,20$tacks,189.0,21,[],,
45787,3zgBwOoVIZBiNd3wIrKnhS,Ernie Isley,1225.0,29,[],,
45788,3kvyFjKgvXoceM8EjlS9j8,BADBOY BERLIN,4542.0,29,"['czech hip hop', 'czsk hip hop']",,
45789,71Uyn6o9gURVO84CLnSTOx,Dj Cap,1014.0,36,[],,
45790,6kRMQTBxSFnwDQcbIbkwxj,67 Sj,1525.0,34,[],,
45791,7c1rIwBQdZMoJD4VE9luoS,Clara,16538.0,45,['danish pop'],"['dk (11)', 'lu (1)']",dk
45792,5fu8luyyPmbJ5VAqKMaOSu,Amelia Dimz,88.0,42,[],,
45793,7gkNIAHoTefCS6YmP0fIt3,ChoLam,2575.0,24,['hong kong tv drama'],,
45794,3m6tQTaPCGclNhgcC0wgOd,Jade Macrae,1689.0,21,[],,
45795,7vdEaXxp1JG1mnRdwYJxVx,Richard Page,4944.0,30,['deep soft rock'],,
45796,7xNISTVPefpc5iesdJQqz0,Simone Kleinsma,4367.0,33,[],,
45797,7tbUHCaiBX4cXHQkII3CVH,Siti Nordiana,158806.0,40,"['classic malaysian pop', 'malaysian pop', 'rock kapak']",['my (4)'],my
45798,7dOcrtda9FBmyDlH94mmbx,Rayna,16528.0,28,"['bulgarian pop', 'chalga']",['bg (1)'],bg
45799,7tYKF4w9nC0nq9CsPZTHyP,SZA,8374364.0,83,"['pop', 'r&b', 'rap']","['us (13)', 'gb (8)', 'au (7)', 'at (3)', 'be (6)', 'bg (7)', 'ca (8)', 'cr (1)', 'cy (7)', 'cz (5)', 'dk (5)', 'do (1)', 'eg (1)', 'ee (7)', 'fi (4)', 'fr (1)', 'de (3)', 'gr (6)', 'hk (6)', 'hu (5)', 'is (6)', 'in (1)', 'id (4)', 'ie (7)', 'il (4)', 'jp (4)', 'lv (6)', 'lt (7)', 'lu (7)', 'my (6)', 'mt (4)', 'ma (2)', 'nl (4)', 'nz (8)', 'no (7)', 'pa (1)', 'ph (6)', 'pl (3)', 'pt (7)', 'ro (4)', 'sa (3)', 'sg (6)', 'sk (5)', 'za (5)', 'kr (2)', 'se (4)', 'ch (5)', 'tw (6)', 'th (5)', 'tr (1)', 'ua (1)', 'ae (4)', 'vn (3)']",us
45800,5pyiGpcOGmXkjnhIoUGYCL,Meiton,5806.0,35,"['czech hip hop', 'czsk emo rap']",,
45801,5m9nDnVbCoBwQb9lnfpUhW,K. Deal,990.0,28,['tagalog rap'],,
45802,7M8EwIpyu0mZ9oA8sqcsWj,Poke and Tone,78.0,36,[],,
45803,5QdfW7A9eh0XjCyg9XAZpy,Shaybo,31090.0,43,['london rap'],,
45804,5Bw9kFNhy019e4IBCJZlzw,Jordana,31653.0,51,"['indie pop', 'modern indie pop']",,
45805,52qKfVcIV4GS8A8Vay2xtt,Ice Nine Kills,599080.0,66,"['alternative metal', 'metalcore']",,
45806,7wbkl3zgDZEoZer357mVIw,boy pablo,1048661.0,66,"['bedroom pop', 'bergen indie', 'norwegian indie']",['id (1)'],id
45807,4u6SzY1tTHgF31iuhQLIMv,Good Intent,1940.0,32,[],,
45808,7DzxfMQ3VNYR5vw2UFjzSK,Subsonica,265475.0,47,"['italian adult pop', 'italian alternative', 'italian indie pop']",['it (3)'],it
45809,4hIkgBZ3paEVhtceKiMiBV,Abbah,1047.0,20,['tanzanian hip hop'],,
45810,7ByfNcFxztbyKLEIVKmFVc,YMCK,16612.0,27,"['bitpop', 'chiptune', 'shibuya-kei']",,
45811,5r0xeBSRKRJ5Dm63XzTZhE,Endy Chow,62586.0,51,"['c-pop', 'cantopop']",['hk (15)'],hk
45812,1dPeIuXnrMKNy6xbUzWYBo,David Novacek,1214.0,39,[],,
45813,6fMpfNgqaXdCWbsnXS9hCo,Bogdan Vix,3646.0,35,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",,
45814,6kEsKkXuE4olX7m3mNLZkS,Art Garfunkel,481174.0,49,"['adult standards', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']","['at (1)', 'hu (1)', 'mt (1)', 'pt (1)']",at
45815,7rwI5cbw9cUKFVul2rZMiZ,Jane Monheit,71606.0,43,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']","['ee (1)', 'gr (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'pl (1)']",ee
45816,7pBXdJN9S9N9nNifjPixET,Tohi,45452.0,40,['persian pop'],,
45817,7H8EE2uf8SstFY9lUyid0T,Knossi,54148.0,42,[],"['at (1)', 'de (5)']",de
45818,4MHFCJ8NF67BZ2jl8gF7FX,Ramlah Ram,6528.0,29,"['classic malaysian pop', 'rock kapak']",['my (2)'],my
45819,6UW7Pcu9boprqMAXaePWZA,Maki,3387.0,26,['japanese alternative rock'],,
45820,43p7ftASrVNUIm9yh4EjtI,D-Lo,334.0,20,['stateside dnb'],,
45821,6dZAVi5PugDwlAnH8KMEGl,Video Games Live,103939.0,44,"['scorecore', 'video game music']",,
45822,6ERMfuq1Z9RqRCZujEdk07,Hablo,7036.0,30,"['moroccan pop', 'rap maroc']",['ma (1)'],ma
45823,3a4bEvoyyeZPOLxCkSgPO6,A.V.G,880.0,47,[],,
45824,773p3GT2SYlZUbqTo1nXKI,Scandinavian Music Group,35349.0,38,"['finnish indie', 'finnish pop', 'suomi rock']",['fi (3)'],fi
45825,4RcqZYDDLikC5uAIUD8Ptx,Lingo,2116.0,22,[],,
45826,6ivte6aFersdzMprXpVDiO,Dhruv Vikram,6304.0,53,['tamil pop'],,
45827,6qex612ghzehNlkz3etsJV,overshiaat,962.0,28,['german trap'],,
45828,7aA592KWirLsnfb5ulGWvU,Danny Brown,710056.0,59,"['alternative hip hop', 'detroit hip hop', 'escape room', 'hip hop', 'rap', 'underground hip hop']",,
45829,6o5sl0TGublDPXyMHdMq1E,Moha K,321759.0,56,['francoton'],"['be (1)', 'fr (2)', 'lu (1)', 'ma (2)', 'ch (1)']",fr
45830,60ltkiwaQfISsFpwwktCcb,Sid MSC,82007.0,47,"['mexican hip hop', 'rap underground mexicano']",,
45831,3GKA6SWiCvWlp0aF7e1HPB,Miway,46528.0,23,['cumbia pop'],['uy (5)'],uy
45832,7Lk3qnu0GGnvG33t23iz5k,Alex K,15966.0,39,['bouncy house'],,
45833,4oVqMVHC03xnYJ7fyb1dh6,M-Clan,278405.0,53,"['cantautor', 'spanish new wave', 'spanish pop']",,
45834,3aa1GMnXua8XTpaTcozfKR,Lucii,51281.0,48,['uk drill'],,
45835,6STDZGmQ3gKtgnPmBIcSRx,Alina,3184.0,29,['classic romanian pop'],,
45836,4v2DyasTOGK3Pv90w75yar,Striking Matches,19260.0,35,[],,
45837,64Cq76lbrG6XZOZPo5Giwl,Berrin Keklikler,3543.0,33,[],,
45838,6T8S4zSY1ICYEG50Hgs3QJ,Reis Belico,114545.0,39,"['pop venezolano', 'trap venezolano', 'venezuelan hip hop']",,
45839,5Oe7ToHpWN7t7nWtJvJ7gi,Charan Raj,30297.0,43,['kannada pop'],,
45840,6tZTfTxz3pcoIvrvSXtk2h,Liyana Jasmay,4194.0,25,[],,
45841,4SPT95JmsTk2op5bdNCj39,NAVID,6662.0,37,"['danish hip hop', 'danish pop']",['dk (6)'],dk
45842,4dT8PaYmm1Uh44OnChMU9p,Rune Tonsgaard Sorensen,471.0,24,[],,
45843,6uothxMWeLWIhsGeF7cyo4,Enya,1798645.0,70,"['celtic', 'middle earth']",['at (1)'],at
45844,6kNKUYGn6VNGsRoXmyoDPK,The Amity Affliction,596951.0,60,"['australian metalcore', 'melodic metalcore', 'metalcore', 'screamo']",['au (2)'],au
45845,48P6su5lHrVCZtJVXMjJnX,Bambounou,11718.0,21,"['lo-fi house', 'uk bass']",,
45846,7HgOnmGGMNtNOzo6Rbs1fQ,SESA,525.0,36,[],,
45847,7umWQMinvyqkJIWOdo02OW,El Andariego,133353.0,42,"['classic colombian pop', 'colombian pop', 'musica popular colombiana']",,
45848,2TOUVQAEhJJDSvqjLS4X7x,The Ghalat Family,2666.0,36,[],,
45849,4eu9GW8WwzF6n6fb34COES,Rvdical the Kid,2857.0,24,"['african electronic', 'ghanaian alternative']",,
45850,3XEPQq3fgckDxHpHhOf9DM,DJ Red,2452.0,34,"['drum and bass', 'jump up', 'jungle']",,
45851,6OPGYD3Cz0UCffp09wFa4B,Lil J,4120.0,33,['malay rap'],['my (1)'],my
45852,78KM7ubI9hwNMffrkyGZRu,Dom,99.0,25,[],,
45853,6n4eAUW2SJIq0Zkv21JFFW,Nek,20.0,23,[],,
45854,6g2mU3rm8Y3BntE8tVlTp2,Chronicle,701.0,26,[],,
45855,76qhZXwfMnhJPXacLwGcNK,Dani Filth,1513.0,41,[],,
45856,72IlzE8lIeI5W1C4RTZAGv,Riccardo,48299.0,52,"['deep german hip hop', 'german hip hop', 'german trap']",['de (1)'],de
45857,6xF1vJVs8eJ04wVjW8zEa7,Andros,846.0,39,['mexican edm'],,
45858,6KGv020mJkIjQH5YPDSBcZ,Astrality,1321.0,51,[],,
45859,52GdqM5hLlr8Svt3N1u3ri,Weyron,11974.0,29,"['hungarian hip hop', 'hungarian pop']",,
45860,6fs2zAuQ7tpU2kGIpyouQh,Nicho Hinojosa,300996.0,51,"['bolero', 'latin pop', 'rock en espanol', 'trova']",,
45861,0OfF39zCuKRbnz0ktPEVWl,Riaz Dhanani,992.0,21,[],,
45862,4GSscYtVzmGRP2jbWhdaV1,John Michael Rouchell,253.0,29,[],,
45863,7zKgVMbqoYx9DUiOEMD5s8,Flow 212,1299.0,21,[],,
45864,73XccIf98HDXk4ZeJNe6Hq,Nour Eltot,16516.0,22,[],,
45865,3ahHdzUaLWYfWKovnVfqpg,GARZA,13417.0,37,[],,
45866,3QLpGiHppWsXAaqregr1fA,Shainny,6503.0,27,[],,
45867,7lWvLu7PmQ20FqmMhgqFGN,Lydia Paek,3511.0,33,[],,
45868,7HKB2dr6EceAJM8xRlXYlK,Diana Miro,3022.0,46,[],,
45869,4dJVoWT2pWIpvsLgmAFhGn,Wagner Barreto,2521.0,22,[],,
45870,6Us5Zsn5MAHBk7SHBUsG5X,DJ Biel do Furduncinho,4847.0,69,[],,
45871,6cpVjPOo5Ozn28hUfYBXqm,Jonah Baker,29828.0,57,"['acoustic cover', 'channel pop', 'viral pop']",,
45872,4yldOIBjsP63GgPZBbb62C,Sevenes,10546.0,22,[],,
45873,6nwfs1JBpPHU65twuciEbN,XIE,4982.0,29,[],,
45874,7MxGWmiAbqjNOGmj23wbWf,Sasha Keable,22853.0,38,"['alternative r&b', 'indie r&b', 'uk contemporary r&b']",,
45875,6y1eDna5tYFgcvKyGhLCy7,MARF,1775.0,51,[],,
45876,5NVT5vzzlz2slm2gAoA5je,Joose Keskitalo,8876.0,29,"['classic finnish rock', 'finnish indie', 'laulaja-lauluntekija', 'suomi rock']",,
45877,7ACLUXo71FsLZaKMOPDnEJ,Joey B,75442.0,43,"['azonto', 'ghanaian pop']",,
45878,34qWfkLW2mSlqts5iQHQlC,Rakesh Pandit,458.0,32,[],,
45879,5tPrBvEiBBbSyMFz2u2ZMi,Lam Truong,123395.0,31,"['v-pop', 'vietnamese pop']",,
45880,77xr1BNiH6bg7sV7ufnFhe,Eneli,6347.0,47,['romanian pop'],,
45881,2BPwxhCvvcb8xDl8GWIjbh,Odeal,26081.0,47,"['nigerian pop', 'uk contemporary r&b', 'uk hip hop']",,
45882,7vtCvjMGmRijbRIvScJmkO,MC Menor ZL,28498.0,34,"['funk carioca', 'funk ostentacao']",,
45883,3THMgU4KdL7LlO5TEREs2g,Joe Diffie,678267.0,57,"['country', 'country road', 'country rock', 'oklahoma country']",,
45884,7H9jPV9qWyp6V629038aXU,Lynk Lee,125503.0,45,"['v-pop', 'vietnamese hip hop', 'vietnamese singer-songwriter']",['vn (2)'],vn
45885,5gD2IIwhFa7qrXTWCmvMPn,Svante Henryson,719.0,26,['swedish contemporary classical'],,
45886,6l0GQT49HC5pM3Y2TZSLRr,Christina Salti,8967.0,30,['greek pop'],,
45887,662AsYFCIZoKBTgrMvdSGy,ALEX FATT,11121.0,29,['neoperreo'],,
45888,5AH8sDoAuqf0vp9hSex10V,LennyMendy,250.0,28,['sky room'],,
45889,7Kg31wd1ybxvp7RVlHArxJ,Milind Soman,31.0,40,[],,
45890,7kCeNecZvb7zxsnRUC8jTV,Thorsteinn Einarsson,9197.0,36,"['austrian pop', 'salzburg indie']",['at (2)'],at
45891,4yW3zpc71yAWvetCxsE9nU,Allegra,1865.0,28,"['pinoy hip hop', 'pinoy r&b', 'tagalog rap']",,
45892,2bydl5lpgPJAlztshL2CAX,Rude Boyz,854.0,22,[],,
45893,7pqRrWbKf5yMxy79G3YdKc,Sydney Yungins,60998.0,46,['aussie drill'],"['au (1)', 'nz (1)']",au
45894,2NGEzvIbogjqVnEEnksrXp,Solomon France,836.0,31,[],,
45895,7pWXlTjky0KXWgbdZi9ebq,Kalyanji-Anandji,78878.0,58,"['classic bollywood', 'filmi']",,
45896,7voVuewp9js4Ru1FQCw2RI,Jordan Rys,2286.0,57,[],,
45897,6ipYA7s6QU7DKAVrYUChRx,Adrina Thorpe,1271.0,31,[],,
45898,4zvrxiTj59PqL9vRzQI354,Presss,30328.0,31,"['afro soul', 'south african pop']",,
45899,7nrxF1ilcwJNHofGUfsC84,The Zen Circus,124057.0,45,"['indie rock italiano', 'italian alternative', 'italian indie pop']",['it (1)'],it
45900,7qUmZzfGAo66NPgOEx0MWa,MYKKA,1559.0,57,[],,
45901,2P4DEqPDDyGY3cHfEWkRIE,Pavel Lyubomudrov,317.0,48,[],,
45902,7cN32kelGKr663CVytGvc3,Dadang Sh Pranoto,81.0,45,[],,
45903,4xiBg5AwhlWtuxAJO9rO6f,Brian Setzer,79542.0,39,"['heartland rock', 'psychobilly', 'rock-and-roll', 'rockabilly', 'swing']",,
45904,6ySxYu68zTsO5ghsThpGtS,Cosmic Gate,233174.0,52,"['edm', 'german techno', 'german trance', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",,
45905,7nVgP0ISalazUzugR7D8zk,Caskey,123497.0,54,"['florida rap', 'underground hip hop']",,
45906,6rEXjeIJ0wL6BFdo8CRcit,Saindhavi,178951.0,62,"['filmi', 'tamil pop']",,
45907,4mHngi71hWNKTRuyl3W9FY,Osunlade,49257.0,41,"['afro house', 'deep house', 'soulful house', 'vocal house']",,
