,id,name,followers,popularity,genres,chart_hits,top_chart,x,y,degree
101,2e7yDxnK4osy7nKhnqrOFM,Anacondaz,112968.0,46,"['russian hip hop', 'russian rock']",['ru (10)'],ru,-23480.62487572604,2107.992578790989,10
102,56FObtReljLqgs2bgQ0kZS,Sole Gimenez,53243.0,39,"['cantautor', 'spanish pop']",['es (1)'],es,-14970.526280898011,3562.844794018811,8
103,0wGBm2CPjVcX983nxL0iTy,Kabliz,14177.0,38,['panamanian pop'],['pa (2)'],pa,-13852.599965793494,3377.25828523605,23
104,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,4503839.0,78,"['neo mellow', 'pop', 'uk pop']","['gb (3)', 'au (3)', 'at (2)', 'be (1)', 'ca (1)', 'cy (1)', 'cz (2)', 'dk (3)', 'ee (3)', 'fi (2)', 'de (1)', 'gr (2)', 'hk (1)', 'hu (1)', 'is (1)', 'id (3)', 'ie (3)', 'lv (3)', 'lt (3)', 'lu (2)', 'my (4)', 'mt (3)', 'nl (2)', 'nz (3)', 'no (3)', 'ph (2)', 'pt (2)', 'sg (3)', 'sk (2)', 'za (1)', 'se (4)', 'ch (2)', 'tw (3)', 'th (1)', 'ae (2)', 'vn (4)']",my,-18912.760281486855,6509.66137497361,29
105,03EzxVCCA9InVQzkkhjKZI,Sarah Corry,93.0,22,[],,,-18572.717028663512,1416.4841110986836,1
106,0W8WpLB5WoXLgiA193LXk6,Sun-El Musician,533088.0,50,"['afro house', 'afro soul', 'south african alternative', 'south african pop', 'south african pop dance']",['za (4)'],za,-17072.0763270654,-171.8715338090073,42
107,0Hl7eFs2Jcti4isY5n9qSx,Enmeris,3667.0,24,['ritmo kombina'],,,-19064.459772262548,4040.937995816814,4
108,13YmWQJFwgZrd4bf5IjMY4,Brad Paisley,2395709.0,66,"['contemporary country', 'country', 'country road']",['ca (1)'],ca,-18208.584865574983,5157.581629707032,41
109,1udruffum7CorOphFUMB9A,Kato,119802.0,50,"['danish electronic', 'danish hip hop', 'danish pop']","['gb (1)', 'at (1)', 'dk (13)', 'de (1)', 'ie (1)', 'lt (1)']",dk,-19250.620954918857,4222.279470063464,56
110,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,26039960.0,87,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']","['us (40)', 'gb (22)', 'ar (5)', 'au (19)', 'at (9)', 'be (14)', 'bo (4)', 'br (7)', 'bg (29)', 'ca (31)', 'cl (5)', 'co (5)', 'cr (5)', 'cy (15)', 'cz (10)', 'dk (7)', 'do (8)', 'ec (4)', 'eg (1)', 'sv (5)', 'ee (15)', 'fi (13)', 'fr (5)', 'de (11)', 'gr (23)', 'gt (3)', 'hn (6)', 'hk (11)', 'hu (14)', 'is (12)', 'in (2)', 'id (1)', 'ie (17)', 'il (6)', 'it (5)', 'jp (1)', 'lv (13)', 'lt (15)', 'lu (14)', 'my (11)', 'mt (12)', 'mx (3)', 'ma (2)', 'nl (10)', 'nz (18)', 'ni (4)', 'no (13)', 'pa (6)', 'py (4)', 'pe (3)', 'ph (9)', 'pl (10)', 'pt (13)', 'ro (16)', 'sa (4)', 'sg (12)', 'sk (17)', 'za (11)', 'kr (2)', 'es (5)', 'se (13)', 'ch (16)', 'tw (13)', 'th (6)', 'tr (8)', 'ae (4)', 'uy (4)', 'vn (8)']",us,-18063.852158693182,4285.617274481977,159
111,1Ba4dhPqLWmwj3Fwf9oWDs,Red Band,32448.0,39,['israeli rock'],['il (1)'],il,-17432.967519638078,5041.781669972388,27
112,25uiPmTg16RbhZWAqwLBy5,Charli XCX,2657755.0,77,"['art pop', 'candy pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'uk pop']","['us (5)', 'gb (13)', 'ar (1)', 'au (7)', 'at (5)', 'be (3)', 'bo (2)', 'br (3)', 'bg (6)', 'ca (5)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (2)', 'cz (8)', 'dk (5)', 'do (2)', 'ec (1)', 'sv (3)', 'ee (8)', 'fi (9)', 'fr (4)', 'de (4)', 'gr (7)', 'gt (2)', 'hn (3)', 'hk (4)', 'hu (7)', 'is (2)', 'id (1)', 'ie (13)', 'it (3)', 'lv (8)', 'lt (9)', 'lu (2)', 'my (4)', 'mt (7)', 'mx (4)', 'nl (2)', 'nz (7)', 'ni (1)', 'no (10)', 'pa (2)', 'py (2)', 'pe (1)', 'ph (4)', 'pl (6)', 'pt (4)', 'ro (1)', 'sa (1)', 'sg (4)', 'sk (7)', 'kr (1)', 'es (1)', 'se (5)', 'ch (2)', 'tw (9)', 'th (2)', 'tr (1)', 'uy (2)', 'vn (1)']",gb,-18470.512264489986,4255.0328127507455,140
113,5itNRAG8DPcD6Yrm1rFPLv,Distrito 23,70677.0,49,[],"['br (1)', 'pt (1)']",br,-6131.713898190114,7012.599523827849,11
114,2QjS2N6sORI7H4qbf6xitS,WC no Beat,467631.0,56,"['brazilian hip hop', 'funk carioca', 'funk ostentacao', 'trap funk']","['br (8)', 'pt (2)']",br,-9474.48566203548,6531.230175881979,65
115,1OTd5yZApZxhjFTjETUdRa,Psych Ward,7019.0,29,['horrorcore'],,,-18684.974792355046,-4243.609155626614,1
116,2iEvnFsWxR0Syqu2JNopAd,Smash Mouth,886039.0,65,"['alternative rock', 'pop rock']","['gb (1)', 'au (1)', 'at (1)', 'br (1)', 'cz (1)', 'ee (1)', 'hu (1)', 'ie (1)', 'il (1)', 'lv (1)', 'lt (1)', 'mt (1)', 'nz (1)', 'pl (1)', 'pt (1)', 'sk (1)']",gb,-20254.35261268115,3756.3322495957623,7
117,3xXcmm9Re8N2sC15Ab5boo,Goldboy,3659.0,54,[],,,-18422.527255874833,16922.309359496616,9
118,27pJHguCyUUPoR9YzNx6I1,Newlight$,250.0,41,[],,,-26266.568407523373,-873.3881549333623,6
119,2UHBgxDvOBaIY7hQ8CEAmW,Anneth,811190.0,51,['indonesian pop'],"['id (2)', 'my (1)']",id,-19304.36522183857,20817.792198418567,7
120,3dmZ3wta3HIXMUPwoSwkJC,Naxion Cross,236.0,29,[],,,-15713.175468343637,-2082.957603605138,1
121,2CgysNw5B7rFNRtRjQbPZ9,Ryan Hemsworth,46520.0,47,[],['at (1)'],at,-19894.736165720984,2934.811086565334,47
122,1kDGbuxWknIKx4FlgWxiSp,Nothing But Thieves,873271.0,65,"['alternative pop rock', 'modern alternative rock', 'modern rock', 'rock']","['bg (1)', 'lv (1)', 'lt (1)', 'nl (3)']",nl,-18139.37014733166,3928.815597462444,4
123,3yzGegJHrOW1CndMVFoo3m,Hidra,565882.0,59,"['turkish hip hop', 'turkish trap']",['tr (14)'],tr,-21195.03052645987,1135.6635169656033,25
124,3pbi8H08p95NUZ7m6ybxUV,Static Major,6257.0,60,[],,,-18210.805087674096,4590.935657900449,5
125,2KDK6LDA8DKphV0wwHb40D,DJ Dever,26742.0,43,['pop reggaeton'],['co (1)'],co,-13151.886343648464,4219.105529203199,46
126,4xe6s55EDjpRpyZsrFoiWh,Haraca Kiko,97158.0,52,['dominican pop'],['do (3)'],do,-13995.00818590451,3395.4762071533214,103
127,060TqET6tyyfAQLXDyIDD8,Raf Davis,51965.0,47,"['pinoy hip hop', 'pinoy trap']",['ph (1)'],ph,-19087.424923896335,19366.643587938168,12
128,2HdP7fpDiLWAvElYGg75gd,Hanybal,309176.0,54,"['deep german hip hop', 'german hip hop', 'german underground rap']","['at (1)', 'de (18)', 'ch (1)']",de,-21716.287605936282,2496.4559795891532,40
129,1YUQBcslZbEeShc171Z5UR,The voice of Holland,22873.0,39,"['dutch pop', 'dutch rock']",['nl (1)'],nl,-21859.454703034186,1883.430837597123,23
130,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,3030563.0,79,"['hip hop', 'rap', 'southern hip hop', 'trap']","['us (14)', 'gb (6)', 'au (2)', 'at (1)', 'be (2)', 'bg (13)', 'ca (13)', 'cy (5)', 'dk (2)', 'ee (3)', 'fi (1)', 'de (1)', 'gr (13)', 'hu (1)', 'is (12)', 'ie (4)', 'il (1)', 'lv (6)', 'lt (6)', 'lu (7)', 'mt (2)', 'nl (1)', 'nz (3)', 'no (5)', 'pt (3)', 'ro (13)', 'sa (1)', 'sk (4)', 'se (1)', 'ch (7)', 'ae (1)']",us,-18119.992051520843,4079.5532891411285,23
131,0SWOtgI95g7oVrP9halrmP,Bohemia,529245.0,61,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']",['in (1)'],in,-19276.666393730542,13677.250673864111,51
132,4GLJPBj5Cdr9AgLKvLWM4n,Dragonette,92276.0,57,"['alternative dance', 'canadian electropop', 'canadian pop', 'dance rock', 'electropop', 'metropopolis', 'neo-synthpop']","['ca (1)', 'es (1)']",ca,-18653.77427541654,4204.480144620949,55
133,5vGoWnZO65NBgiZYBmi3iW,KANGDANIEL,6.0,52,['k-pop'],"['kr (2)', 'tw (1)', 'th (2)']",kr,-21348.20613877367,4566.886837218015,18
134,1ic0FHNGIjXZAWH6O6Reif,Ship Wrek,54077.0,57,"['bass house', 'electro house']",,,-18603.124129237734,4768.832119041803,12
135,5hJy2vZbK50JNuVK6pvVR2,Alice Ivy,19157.0,41,"['australian electropop', 'australian indie', 'australian pop']",,,-19500.975293492585,2857.5885347231656,9
136,2MnMuRYL9qsGvWPsZGeDGQ,F.HERO,424400.0,55,"['thai hip hop', 'thai pop', 'thai trap']",['th (14)'],th,-25163.6589544671,11935.794529094966,59
137,1FVIussEvC43HZnVOY7Zjs,Tone Damli,50933.0,35,['norwegian pop'],['no (5)'],no,-19017.083302598647,4714.186361311121,4
138,3nYA3xQYNjMXqtaE6wXP0g,Umse,63725.0,44,"['german alternative rap', 'german boom bap', 'german jazz rap', 'german reggae']",,,-22564.15217174386,2947.0240162260475,1
139,59wfkuBoNyhDMQGCljbUbA,Diddy,1355786.0,72,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap']","['us (1)', 'pl (1)']",us,-18575.368400659056,4378.114281481491,110
140,2XcZshqzPKm3iZcmt73R8D,Pablo Chill-E,850924.0,67,"['trap chileno', 'trap latino', 'urbano chileno', 'urbano espanol']","['cl (13)', 'mt (1)']",cl,-13376.00302910584,3141.997393124508,147
141,2wghI3P3W8vxgsb0le3Fgk,Bottai,4542.0,38,[],,,-19106.077295100007,4321.460806197793,6
142,1Wxx3yxd6gZsNiAF1OwLk0,Olof Dreijer,3613.0,20,"['swedish experimental', 'swedish house']",,,-19155.039143970916,2650.768276068087,1
143,3J0BpFVUc9LeOIVeN5uNhU,Lauren Jauregui,1279004.0,58,"['pop', 'post-teen pop', 'r&b']",['br (1)'],br,-16455.15603217018,4486.332795792862,15
144,45eNHdiiabvmbp4erw26rg,ILLENIUM,1290089.0,73,"['edm', 'melodic dubstep', 'pop', 'pop dance', 'tropical house']","['us (2)', 'au (1)', 'lt (1)', 'mt (1)', 'no (3)']",no,-19176.702933700824,4017.474474843597,185
145,1iLuTmIgxCEiEllDSWkeIy,Ronnie Dunn,148035.0,51,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'oklahoma country']",,,-18035.246021886473,5008.588555319858,4
146,1GKIlPFdcewHtpDVCQ8zmJ,Brray,187241.0,76,"['reggaeton', 'reggaeton flow', 'trap latino']",['es (1)'],es,-14049.67454715939,3402.826092349278,189
147,1uPavQX3qoqo2rIY8W6R3y,Gucci Qzi,2586.0,30,['german underground rap'],,,-22899.232102022008,2975.0325712339063,3
148,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,4094260.0,74,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']","['us (1)', 'gb (2)', 'ar (4)', 'au (2)', 'at (3)', 'be (8)', 'bo (1)', 'br (1)', 'ca (2)', 'cl (1)', 'co (2)', 'cr (1)', 'cy (1)', 'cz (2)', 'dk (2)', 'ec (1)', 'sv (1)', 'ee (4)', 'fi (4)', 'fr (3)', 'de (4)', 'gr (3)', 'gt (1)', 'hk (2)', 'hu (2)', 'in (1)', 'ie (2)', 'il (1)', 'it (2)', 'lv (4)', 'lt (3)', 'lu (1)', 'my (2)', 'mt (2)', 'mx (3)', 'nl (20)', 'nz (1)', 'no (7)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (3)', 'pt (3)', 'ro (3)', 'sg (2)', 'sk (1)', 'es (1)', 'se (6)', 'ch (3)', 'tw (5)', 'tr (2)', 'uy (1)']",nl,-19453.25084233928,4074.594149992941,406
149,0gusqTJKxtU1UTmNRMHZcv,Dizzee Rascal,413503.0,62,"['bassline', 'grime', 'instrumental grime']","['gb (4)', 'au (1)', 'ie (2)', 'nl (1)', 'nz (1)']",gb,-18832.079909620457,4064.8964076492994,61
150,2vaRNo2C9WlMNgKN2LJOL4,Gordon Gano,1202.0,25,[],,,10389.833402622,23981.322350847968,1
151,2PGjtFV1GlVW6P5XXWpc6Y,Mosta Man,12013.0,34,['antilliaanse rap'],,,-15035.475088853544,4132.822445134951,12
152,2R21vXR83lH98kGeO99Y66,Anuel AA,23825538.0,86,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']","['us (11)', 'ar (27)', 'at (1)', 'be (2)', 'bo (31)', 'br (1)', 'bg (2)', 'ca (1)', 'cl (81)', 'co (58)', 'cr (57)', 'cy (2)', 'cz (1)', 'dk (1)', 'do (94)', 'ec (49)', 'eg (1)', 'sv (63)', 'ee (1)', 'fi (6)', 'fr (1)', 'de (1)', 'gr (2)', 'gt (57)', 'hn (82)', 'hk (1)', 'hu (2)', 'in (2)', 'ie (1)', 'il (1)', 'it (4)', 'jp (1)', 'lv (1)', 'lt (2)', 'lu (3)', 'mt (17)', 'mx (17)', 'ma (1)', 'nl (1)', 'ni (68)', 'no (1)', 'pa (88)', 'py (54)', 'pe (40)', 'pl (1)', 'pt (4)', 'ro (2)', 'sa (1)', 'sg (1)', 'sk (1)', 'za (1)', 'es (70)', 'se (1)', 'ch (8)', 'tw (1)', 'ae (1)', 'uy (40)', 'ad (4)']",do,-15644.738619733875,3691.302622929505,110
153,29zsVzEH33dD5QqxeL8dvy,Vini Vici,450221.0,62,['progressive uplifting trance'],,,-17732.43660016299,4252.149991251135,20
154,2PC3QVYzOPekKLIppjFUoi,Dirtcaps,16959.0,41,['dutch house'],['nl (1)'],nl,-19048.56570138458,4374.94268810675,56
155,26W6sq5yZeIhzfO6d8g9NJ,Yes-R,58183.0,47,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",['nl (1)'],nl,-20605.982933243577,3871.266123150096,46
156,0uZRjholJ0fVC2J9EvnYnj,Meshell Ndegeocello,167414.0,47,['neo soul'],,,-18487.253120485053,2821.8854393346865,2
157,4IVAbR2w4JJNJDDRFP3E83,6LACK,3635051.0,75,"['atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']","['us (12)', 'gb (1)', 'au (2)', 'bg (9)', 'ca (13)', 'cy (2)', 'ee (1)', 'gr (2)', 'is (4)', 'ie (1)', 'lv (3)', 'lt (3)', 'lu (4)', 'nz (1)', 'no (3)', 'pt (6)', 'ro (7)', 'sk (2)', 'za (7)', 'se (1)', 'ae (1)']",ca,-18323.159343579864,3982.4621691663897,71
158,56ZZ26azsd2DweoNtobfa1,Cartiez,811.0,34,[],,,-20770.729604770877,3441.351514088431,13
159,3VQDqjQ4wJyw8PzpGdlZpB,Colde,319488.0,56,"['chill r&b', 'korean r&b']",['kr (1)'],kr,-21397.096338720738,3798.600055498273,11
160,7MAlFea251zaprQFjwvYaL,Aishwarya Majmudar,258244.0,52,"['desi pop', 'filmi', 'gujarati garba', 'gujarati pop', 'modern bollywood']",,,-20266.633320630164,18255.12726212303,3
161,0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,3304499.0,69,"['contemporary country', 'country', 'country road']","['us (1)', 'ca (1)', 'no (1)']",us,-18086.064843874225,5456.77272581332,8
162,4KGNjRvBeqS7wDrExXVN8a,Lethal Bizzle,168762.0,45,"['grime', 'uk hip hop']","['gb (3)', 'ie (1)']",gb,-19472.04162231459,3802.5138074121523,67
163,30yozRF4B2uaL6eDBsLH96,Myra Molloy,593.0,24,[],,,-19387.042697051726,2540.4928276440137,1
164,1Ph1cqOn7flTxltVNis2l9,MRD,6705.0,47,"['dutch hip hop', 'dutch rap pop', 'dutch trap']",['nl (4)'],nl,-19870.874135616876,2133.7629917797117,18
165,1vZsTsBd4VNRtk9gKOeZRu,Lord Est,37517.0,39,"['finnish dance pop', 'finnish hip hop', 'finnish pop', 'finnish reggae']",['fi (16)'],fi,-15074.39665276453,16097.059258780308,12
166,07cpDDD9wq7ZeURFcUPf2P,Alandy,42.0,30,[],,,-21282.37195642626,5110.038363125555,1
167,1JPZHb1qziDJ05n0a1OvfW,NEEKA,2162.0,59,[],,,-16865.356451232317,3954.7822590421856,3
168,18VUKXPiyznwK6LEULTUco,1MILL,227650.0,50,['thai trap'],['th (2)'],th,-23259.238317794283,10153.129402061624,20
169,4cUkGQyhLFqKHBtL58HYVp,Channel Tres,216747.0,59,['la pop'],,,-19256.518253866852,3477.4516055140607,22
170,1Qi3ydtfNfX1E8g9borEam,Mass,302.0,32,[],,,-21171.589197571713,-406.653105556183,1
171,4EXfia20rgVLyubQiYtOIC,Jamala,74852.0,42,"['eurovision', 'tatar pop', 'ukrainian indie', 'ukrainian pop', 'ukrainian rock']","['at (1)', 'be (1)', 'bg (1)', 'ee (1)', 'fi (1)', 'gr (1)', 'hu (1)', 'is (1)', 'lv (1)', 'lt (1)', 'mt (1)', 'pl (1)', 'es (1)', 'se (1)', 'tr (1)', 'ua (1)']",at,-22893.571542734924,2076.246334051809,12
172,548Kzl04Dw8ho16lKkBWCN,Siti Monroe,84.0,25,[],,,-16243.647937425512,4353.096874518739,1
173,20mCdWSz6PqFQof9gFFJ1r,Alvaro,92127.0,38,"['dutch house', 'electro house', 'progressive electro house', 'sky room']","['dk (1)', 'lv (1)', 'lt (1)', 'sk (1)', 'ch (1)']",dk,-17150.12876729865,4535.556295113091,49
174,2OTfhbxhBO1u1bAuCy6ouu,Deen Burbigo,147712.0,51,"['french hip hop', 'pop urbaine', 'rap calme', 'rap francais']",['fr (5)'],fr,-21305.199063255357,2803.1994127620133,19
175,1a3fr7NdeBT4JlGj6YlbDL,Caio Luccas,166652.0,69,['trap brasileiro'],['br (1)'],br,-6671.313391263526,7680.904636054159,61
176,1vSN1fsvrzpbttOYGsliDr,Tori Kelly,2052997.0,67,['dance pop'],"['us (4)', 'gb (1)', 'au (3)', 'be (1)', 'bg (1)', 'ca (6)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (1)', 'id (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (2)', 'mt (1)', 'nl (3)', 'nz (4)', 'no (2)', 'ph (2)', 'pl (1)', 'pt (1)', 'sg (1)', 'sk (1)', 'se (2)', 'ch (1)', 'tw (1)', 'tr (1)']",ca,-18298.10067960522,5025.120286421828,29
177,0hItVPjwJLVZrFqOyIsxPf,Judy Garland,213402.0,48,"['adult standards', 'hollywood', 'lounge', 'torch song', 'vocal jazz']","['us (2)', 'gb (1)', 'be (2)', 'bg (1)', 'ca (2)', 'cy (2)', 'cz (1)', 'ee (2)', 'gr (1)', 'hu (2)', 'ie (1)', 'lv (2)', 'lt (2)', 'lu (2)', 'mt (2)', 'ro (2)', 'sk (2)', 'se (2)', 'ch (1)']",us,-20950.027172680646,8069.012685152659,33
178,1Ts9of7VPZElwPQnqnDSfW,Lyanno,767825.0,76,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']","['ar (1)', 'bo (3)', 'cl (5)', 'co (2)', 'cr (1)', 'do (2)', 'ec (2)', 'sv (1)', 'gt (1)', 'hn (1)', 'mx (1)', 'ni (1)', 'pa (4)', 'py (5)', 'pe (3)', 'es (2)', 'uy (3)']",cl,-14436.473817111133,3556.248737702249,124
179,2QWIScpFDNxmS6ZEMIUvgm,Julieta Venegas,1757830.0,76,"['latin alternative', 'latin pop', 'latin rock', 'rock en espanol']","['ar (3)', 'cl (1)', 'cr (1)', 'mx (3)', 'pe (2)']",ar,-14860.397713726878,3885.7026260349053,25
180,2y0XUKKpAeeGyQ5ND7dTY3,Akim,130181.0,46,['panamanian pop'],"['pa (10)', 'es (1)']",pa,-14698.243371515511,3504.2669195703174,46
181,1Xn1GTJkWC9sRBzk9A8Jms,Cranio Randagio,96332.0,41,"['italian hip hop', 'italian indie pop']",['it (1)'],it,-20932.259035299354,2487.7876250347217,8
182,4FqPRilb0Ja0TKG3RS3y4s,Steve Angello,573884.0,56,"['disco house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']","['us (1)', 'at (1)', 'be (1)', 'br (1)', 'ca (2)', 'dk (2)', 'fi (1)', 'de (1)', 'my (1)', 'mt (1)', 'no (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'sg (1)', 'se (3)', 'ch (1)', 'tw (1)', 'tr (1)']",se,-18785.19254905655,4096.605018613603,82
183,0ly0DLYQGEwWTIvWwU6Jxs,Tobe Love,9008.0,33,['panamanian pop'],,,-14190.635936699962,3768.5729994770904,11
184,0tJDMMp9vT1q6zrPih0yFQ,Luis Miguel Del Amargue,214938.0,53,"['bachata', 'bachata dominicana', 'dominican pop', 'tropical']",['do (1)'],do,-13394.494897431607,2726.3480194031577,7
185,2ptKt4yP4mYRZmvi09JYyi,Timal,979883.0,66,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']","['be (6)', 'fr (65)', 'lu (1)', 'ma (2)', 'ch (6)']",fr,-20706.589980454395,3022.1940415829627,40
186,0j7v9qGcNqBafVsnfUd5Hq,MC M7,4441.0,36,['funk mtg'],,,-5248.111459765974,8844.620112041977,4
187,1a71mkqZC54WhePSbnq7RK,Majoe,316282.0,52,"['deep german hip hop', 'german drill', 'german hip hop']","['at (5)', 'de (27)', 'gr (1)', 'ch (4)']",de,-21175.96592161368,2884.8225942377035,29
188,0nNd6AV1IAoLafDm30B4D0,Ujjaini Mukherjee,1153.0,25,['rabindra sangeet'],,,-20141.555113192808,19847.649199040563,1
189,1mU61l2mcjEFraXZLpvVMo,Matthew Koma,101041.0,57,['pop edm'],"['us (1)', 'bo (1)', 'bg (1)', 'ca (1)', 'cz (1)', 'sv (1)', 'ee (1)', 'gr (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (1)', 'it (1)', 'lv (1)', 'lt (2)', 'my (1)', 'mt (1)', 'mx (1)', 'pa (1)', 'py (1)', 'ph (1)', 'pl (2)', 'ro (1)', 'sg (1)', 'sk (1)', 'ch (1)', 'tw (1)', 'tr (1)', 'uy (1)']",lt,-19468.077558420653,4480.196117418868,47
190,1xNmvlEiICkRlRGqlNFZ43,Axwell,1554381.0,60,"['disco house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']","['fi (1)', 'se (3)']",se,-18618.631081537784,4042.8542280589295,75
191,5gWfvJdFThp4lrD0o2QMju,Narkoz,3892.0,37,[],['tr (1)'],tr,-20339.26738007298,814.5515778594222,12
192,58FxAw8gQz34r2lewLrFZU,Nissa Sabyan,99144.0,36,['sholawat'],,,-16787.388374999155,12870.169245873161,4
193,1eLxAzPSnsl03ajNNihddF,Jayh,83427.0,55,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",['nl (22)'],nl,-20357.10037495503,3779.797518480668,86
194,3hf4x3XTc6O8Fr0qGZDrnu,Flirtini,16258.0,29,[],['pl (1)'],pl,-25199.57554679002,-431.1059278633572,7
195,2xsBUJ327d3iC1LvL5hYrQ,YEW,89244.0,54,['thai indie rock'],['th (2)'],th,-27321.58659673304,31505.202554227148,1
196,4ZgQDCtRqZlhLswVS6MHN4,grandson,1007614.0,67,"['modern alternative rock', 'modern rock', 'rock']","['us (1)', 'at (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'ee (1)', 'fi (1)', 'de (1)', 'hu (2)', 'ie (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'nl (1)', 'no (1)', 'ro (1)', 'ru (1)', 'sa (1)', 'sk (1)', 'za (1)', 'ua (1)', 'ae (1)']",hu,-18935.936070595333,4261.663996987366,26
197,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,7034241.0,82,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']","['us (26)', 'gb (6)', 'ar (1)', 'au (6)', 'at (3)', 'be (4)', 'bo (1)', 'br (3)', 'bg (11)', 'ca (15)', 'cl (1)', 'cr (2)', 'cy (7)', 'cz (4)', 'dk (3)', 'do (3)', 'eg (2)', 'sv (2)', 'ee (6)', 'fi (6)', 'fr (3)', 'de (3)', 'gr (7)', 'hn (2)', 'hk (4)', 'hu (6)', 'is (7)', 'in (2)', 'id (2)', 'ie (6)', 'il (4)', 'it (2)', 'jp (2)', 'lv (6)', 'lt (7)', 'lu (6)', 'my (5)', 'mt (4)', 'mx (1)', 'ma (3)', 'nl (3)', 'nz (7)', 'ni (1)', 'no (5)', 'pa (3)', 'py (1)', 'pe (1)', 'ph (5)', 'pl (2)', 'pt (6)', 'ro (7)', 'ru (1)', 'sa (7)', 'sg (5)', 'sk (6)', 'za (9)', 'kr (2)', 'es (1)', 'se (3)', 'ch (4)', 'tw (4)', 'th (5)', 'tr (1)', 'ua (1)', 'ae (7)', 'uy (1)', 'vn (3)']",us,-18092.217563796767,4329.22766333355,64
198,01RWu7yf1vE3eZvtxcRxkf,Kevin Florez,110675.0,42,['champeta'],['co (2)'],co,-13616.576828340972,4430.657683092754,39
199,4TfiXd01xLFV0xg8PSCysH,DJ Suketu,99267.0,37,"['filmi', 'modern bollywood']",,,-19557.022824649892,13229.82097082913,16
200,39Waq6UmqYCBEuyv8M8kjl,Charlotte Perrelli,22963.0,39,"['classic swedish pop', 'europop', 'eurovision', 'swedish pop']",['se (2)'],se,-20235.422508867625,6767.423293550584,8
201,20BQJA9TcJiWM3AWbMY7wl,Dots Per Inch,2939.0,42,[],,,-18217.805330391617,3468.9363437506267,4
202,620yKKXiTGmnZg0MVqUGo8,RachYO,161149.0,37,"['thai pop rap', 'thai trap']",,,-24973.854347255678,12374.857528965704,6
203,1F2erLLqRHbaFvEYHeVIHJ,Foyone,160867.0,53,"['boom bap espanol', 'rap politico', 'spanish hip hop', 'urbano espanol']",['es (1)'],es,-14050.471991095359,2468.870454539199,46
204,2uGKgNuq7MnKksXiSO6HjB,KVSH,355389.0,64,"['brazilian edm', 'trance brasileiro']",['lt (1)'],lt,-14120.84414491323,5439.035495885401,78
205,4eR5QF7j5niYrKuj7ryEWe,carmella costabile,30.0,21,[],,,-19148.24284113995,5258.461399585097,1
206,11aa081aKYUzmeFm0yHdT2,S3RL,283129.0,58,"['australian dance', 'freeform hardcore', 'happy hardcore']",['no (3)'],no,-23437.230547749677,428.3457090431875,67
207,08GTkgJXi9tedLqjbLDLCP,ObieDaz,1759.0,51,[],,,-21334.250023089535,13433.482321822554,10
208,6pU5oz09VUYtnFTd4P1Mxn,Ranjit Bawa,4238396.0,54,"['desi pop', 'punjabi pop']",['in (1)'],in,-19343.54765460293,16951.814531775122,37
209,09CY8fzqhZHR7rQAULoreI,Mlindo The Vocalist,432969.0,44,"['afro soul', 'south african pop']",,,-15591.865385406678,-1967.596357112784,10
210,53cQZtWDwDJwVCNZlfJ6Qk,Laidback Luke,383279.0,61,"['big room', 'dance pop', 'dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",,,-18374.61242570043,4465.448237447597,67
211,4ugGMtXC28CVR5hlYJy9wV,Luciana,14717.0,50,['dance pop'],,,-18823.280420148065,4100.60651546214,20
